date,prix,lag_1,lag_2,lag_4,lag_8,lag_12,MA4,MA12,MA26,std_4,mois,trimestre,semaine,variation_pct
2018-12-27,46.54,46.22,47.2,52.89,61.67,73.17,47.777499999999996,55.72666666666667,63.28846153846154,2.285058350822582,12,4,52,0.692340977931627
2019-01-03,52.36,46.54,46.22,51.15,56.25,69.75,48.08,54.2775,62.59538461538461,2.882360144048168,1,1,1,12.505371723248814
2019-01-10,52.31,52.36,46.54,47.2,54.63,66.82,49.3575,53.06833333333333,61.96269230769231,3.440662484657688,1,1,2,-0.0954927425515617
2019-01-17,52.62,52.31,52.36,46.22,50.29,65.31,50.957499999999996,52.01083333333333,61.32115384615384,2.94813359036938,1,1,3,0.5926209137832039
2019-01-24,54.23,52.62,52.31,46.54,52.89,61.67,52.879999999999995,51.390833333333326,60.80461538461539,0.9102014429039201,1,1,4,3.0596731280881695
2019-01-31,54.01,54.23,52.62,52.36,51.15,56.25,53.2925,51.20416666666666,60.307307692307695,0.968034951158482,1,1,5,-0.40567951318458695
2019-02-07,53.9,54.01,54.23,52.31,47.2,54.63,53.69,51.143333333333324,59.88,0.7264066813186891,2,1,6,-0.20366598778004397
2019-02-14,56.92,53.9,54.01,52.62,46.22,50.29,54.765,51.69583333333333,59.459230769230764,1.4432024574990026,2,1,7,5.602968460111324
2019-02-21,56.94,56.92,53.9,54.23,46.54,52.89,55.442499999999995,52.03333333333333,58.975769230769224,1.7182234041778517,2,1,8,0.035137034434296055
2019-02-28,56.22,56.94,56.92,54.01,52.36,51.15,55.995,52.45583333333334,58.495,1.4362335000495399,2,1,9,-1.264488935721808
2019-03-07,58.26,56.22,56.94,53.9,52.31,47.2,57.084999999999994,53.3775,58.02923076923077,0.8518802732766819,3,1,10,3.6286019210245435
2019-03-14,59.83,58.26,56.22,56.92,52.62,46.22,57.8125,54.51166666666666,57.59499999999999,1.5882773687231098,3,1,11,2.6948163405424053
2019-03-21,59.41,59.83,58.26,56.94,54.23,46.54,58.43,55.58416666666667,57.12730769230769,1.6159001619318505,3,1,12,-0.7019889687447822
2019-03-28,62.46,59.41,59.83,56.22,54.01,52.36,59.989999999999995,56.42583333333334,56.59076923076923,1.7753685063477658,3,1,13,5.133815855916524
2019-04-04,64.61,62.46,59.41,58.26,53.9,52.31,61.5775,57.45083333333334,56.26153846153846,2.430821191833109,4,2,14,3.442203009926348
2019-04-11,63.76,64.61,62.46,59.83,56.92,52.62,62.559999999999995,58.37916666666667,56.03115384615384,2.278522913350885,4,2,15,-1.3155858226280737
2019-04-18,65.89,63.76,64.61,59.41,56.94,54.23,64.18,59.350833333333334,55.99538461538462,1.4426595810048568,4,2,16,3.34065244667503
2019-04-25,63.6,65.89,63.76,62.46,56.22,54.01,64.465,60.150000000000006,55.92961538461538,1.0483161100856577,4,2,17,-3.475489452117164
2019-05-02,62.12,63.6,65.89,64.61,58.26,53.9,63.8425,60.835,55.946923076923085,1.5518671549669072,5,2,18,-2.3270440251572433
2019-05-09,62.02,62.12,63.6,63.76,59.83,56.92,63.407500000000006,61.26,56.16884615384616,1.8057939158899183,5,2,19,-0.16097875080488544
2019-05-16,61.42,62.02,62.12,65.89,59.41,56.94,62.29,61.63333333333333,56.43,0.9264268274747648,5,2,20,-0.9674298613350563
2019-05-23,58.81,61.42,62.02,63.6,62.46,56.22,61.0925,61.84916666666667,56.75769230769231,1.552747564801889,5,2,21,-4.249430153044608
2019-05-30,51.68,58.81,61.42,62.12,64.61,58.26,58.4825,61.30083333333334,56.711153846153834,4.744262324112992,5,2,22,-12.123788471348417
2019-06-06,51.14,51.68,58.81,62.02,63.76,59.83,55.7625,60.57666666666666,56.71076923076923,5.142271709403457,6,2,23,-1.044891640866874
2019-06-13,53.76,51.14,51.68,61.42,65.89,59.41,53.847500000000004,60.10583333333333,56.96307692307692,3.495839193479062,6,2,24,5.1231912397340595
2019-06-20,59.38,53.76,51.14,58.81,63.6,62.46,53.99,59.84916666666666,57.46923076923077,3.766678466057908,6,2,25,10.453869047619047
2019-06-27,57.34,59.38,53.76,51.68,62.12,64.61,55.405,59.24333333333333,57.88461538461539,3.671561883812458,6,2,26,-3.4355001684068687
2019-07-04,60.43,57.34,59.38,51.14,62.02,63.76,57.727500000000006,58.96583333333333,58.19500000000001,2.939698113752166,7,3,27,5.388908266480641
2019-07-11,56.78,60.43,57.34,53.76,61.42,65.89,58.4825,58.20666666666667,58.36692307692307,1.7128995884167018,7,3,28,-6.040046334602012
2019-07-18,55.88,56.78,60.43,59.38,58.81,63.6,57.6075,57.56333333333333,58.49230769230769,1.9754387698259226,7,3,29,-1.585065163790067
2019-07-25,58.58,55.88,56.78,57.34,51.68,62.12,57.917500000000004,57.26833333333334,58.659615384615385,2.016339505142437,7,3,30,4.831782390837502
2019-08-01,51.09,58.58,55.88,60.43,51.14,62.02,55.582499999999996,56.357499999999995,58.54730769230769,3.1984410264999155,8,3,31,-12.785933765790357
2019-08-08,55.23,51.09,58.58,56.78,53.76,61.42,55.195,55.84166666666667,58.598461538461535,3.0972945183387277,8,3,32,8.103347034644726
2019-08-15,55.68,55.23,51.09,55.88,59.38,58.81,55.144999999999996,55.580833333333324,58.550769230769234,3.0841368322429843,8,3,33,0.8147745790331395
2019-08-22,55.78,55.68,55.23,58.58,57.34,51.68,54.44500000000001,55.92250000000001,58.50615384615385,2.24942214801885,8,3,34,0.17959770114943652
2019-08-29,56.26,55.78,55.68,51.09,60.43,51.14,55.7375,56.34916666666667,58.50769230769231,0.4225616325829952,8,3,35,0.8605234851201127
2019-09-05,55.75,56.26,55.78,55.23,56.78,53.76,55.8675,56.51500000000001,58.41115384615385,0.26499999999600937,9,3,36,-0.9065055101315278
2019-09-12,58.11,55.75,56.26,55.68,55.88,59.38,56.475,56.40916666666667,58.345,1.1147645491304172,9,3,37,4.233183856502243
2019-09-19,56.49,58.11,55.75,55.78,58.58,57.34,56.6525,56.33833333333333,58.232692307692304,1.019685409001861,9,3,38,-2.787816210634997
2019-09-26,52.64,56.49,58.11,56.26,51.09,60.43,55.7475,55.68916666666667,57.855000000000004,2.2941429045864914,9,3,39,-6.815365551425034
2019-10-03,52.59,52.64,56.49,55.75,55.23,56.78,54.957499999999996,55.339999999999996,57.39269230769231,2.7846409104223473,10,4,40,-0.094984802431608
2019-10-10,53.36,52.59,52.64,58.11,55.68,55.88,53.77,55.129999999999995,56.992692307692316,1.8471419364334274,10,4,41,1.4641566837801712
2019-10-17,55.97,53.36,52.59,56.49,55.78,58.58,53.64,54.9125,56.61115384615384,1.592670712984226,10,4,42,4.891304347826075
2019-10-24,55.06,55.97,53.36,52.64,56.26,51.09,54.245000000000005,55.24333333333334,56.282692307692315,1.5451105677796682,10,4,43,-1.6258710023226652
2019-10-31,56.35,55.06,55.97,52.59,55.75,55.23,55.184999999999995,55.336666666666666,56.060769230769225,1.3316280762026522,10,4,44,2.342898656011627
2019-11-07,57.12,56.35,55.06,53.36,58.11,55.68,56.125,55.45666666666667,55.87230769230769,0.8561347245992357,11,4,45,1.3664596273291751
2019-11-14,57.11,57.12,56.35,55.97,56.49,55.78,56.41,55.567499999999995,55.70653846153846,0.9695703515808635,11,4,46,-0.017507002801120386
2019-11-21,58.11,57.11,57.12,55.06,52.64,56.26,57.1725,55.721666666666664,55.67961538461539,0.7215896802648427,11,4,47,1.7510068289266378
2019-11-28,58.43,58.11,57.11,56.35,52.59,55.75,57.6925,55.94499999999999,55.939230769230775,0.6795280224769529,11,4,48,0.5506797453106227
2019-12-05,58.76,58.43,58.11,57.12,53.36,58.11,58.1025,55.99916666666667,56.23230769230769,0.7128990110795105,12,4,49,0.5647783672770856
2019-12-12,60.93,58.76,58.43,57.11,55.97,56.49,59.057500000000005,56.369166666666665,56.50807692307693,1.2762281666424573,12,4,50,3.6929884275016978
2019-12-19,61.11,60.93,58.76,58.11,55.06,52.64,59.8075,57.074999999999996,56.57461538461538,1.4084595604175654,12,4,51,0.2954209748892156
2019-12-26,61.06,61.11,60.93,58.43,56.35,52.59,60.464999999999996,57.780833333333334,56.71769230769231,1.1391956226500533,12,4,52,-0.08181966944853514
2020-01-02,59.61,61.06,61.11,58.76,57.12,53.36,60.6775,58.30166666666667,56.68615384615384,0.7156989590591808,1,1,1,-2.374713396659034
2020-01-09,57.81,59.61,61.06,60.93,57.11,55.97,59.8975,58.455000000000005,56.725769230769224,1.555835788249616,1,1,2,-3.019627579265216
2020-01-16,56.74,57.81,59.61,61.11,58.11,55.06,58.80500000000001,58.595000000000006,56.75884615384616,1.9137485031559163,1,1,3,-1.8508908493340304
2020-01-23,53.33,56.74,57.81,61.06,58.43,56.35,56.8725,58.343333333333334,56.55692307692308,2.641948460258949,1,1,4,-6.009869580542837
2020-01-30,50.75,53.33,56.74,59.61,58.76,57.12,54.6575,57.8125,56.54384615384616,3.230370205822296,1,1,5,-4.8378023626476585
2020-02-06,51.17,50.75,53.33,57.81,60.93,57.11,52.9975,57.3175,56.387692307692305,2.7390920028355206,2,1,6,0.8275862068965578
2020-02-13,53.29,51.17,50.75,56.74,61.11,58.11,52.135,56.91583333333333,56.295769230769224,1.3676622390039839,2,1,7,4.143052569865158
2020-02-20,48.73,53.29,51.17,53.33,61.06,58.43,50.985,56.10750000000001,56.02461538461538,1.86971477325569,2,1,8,-8.556952523925698
2020-02-27,46.78,48.73,53.29,50.75,59.61,58.76,49.9925,55.10916666666666,55.66,2.8386660599649813,2,1,9,-4.00164169915862
2020-03-05,32.98,46.78,48.73,51.17,57.81,60.93,45.445,52.78,54.78423076923077,8.746307792434274,3,1,10,-29.4997862334331
2020-03-12,20.37,32.98,46.78,53.29,56.74,61.11,37.214999999999996,49.385,53.33269230769231,13.238500670392982,3,1,11,-38.235294117647044
2020-03-19,24.49,20.37,32.98,48.73,53.33,61.06,31.155,46.337500000000006,52.10192307692308,11.664900342480204,3,1,12,20.225822287677953
2020-03-26,20.31,24.49,20.37,46.78,50.75,59.61,24.537499999999998,43.0625,50.85846153846153,5.958687635153168,3,1,13,-17.068191098407514
2020-04-02,25.09,20.31,24.49,32.98,51.17,57.81,22.564999999999998,40.33583333333333,49.80076923076923,2.5809752678642663,4,2,14,23.535204332840976
2020-04-09,19.87,25.09,20.31,20.37,53.29,56.74,22.44,37.263333333333335,48.512692307692305,2.7304944607147017,4,2,15,-20.80510163411717
2020-04-16,13.78,19.87,25.09,24.49,48.73,53.33,19.762500000000003,33.9675,46.89,4.636229610361564,4,2,16,-30.649219929542028
2020-04-23,15.06,13.78,19.87,20.31,46.78,50.75,18.450000000000003,30.993333333333336,45.35153846153845,5.144803203232673,4,2,17,9.288824383164007
2020-04-30,23.99,15.06,13.78,25.09,32.98,51.17,18.175,28.728333333333335,44.106923076923074,4.679975071157943,4,2,18,59.296148738379806
2020-05-07,25.29,23.99,15.06,19.87,20.37,53.29,19.529999999999998,26.395,42.8826923076923,5.947341142616586,5,2,19,5.418924551896631
2020-05-14,33.49,25.29,23.99,13.78,24.49,48.73,24.4575,25.125,41.974230769230765,7.545653826320191,5,2,20,32.42388295769081
2020-05-21,32.81,33.49,25.29,15.06,20.31,46.78,28.895000000000003,23.96083333333333,41.00115384615385,4.949622881256819,5,2,21,-2.030456852791873
2020-05-28,37.29,32.81,33.49,23.99,25.09,32.98,32.22,24.320000000000004,40.18807692307693,5.022973886719044,5,2,22,13.654373666565057
2020-06-04,39.6,37.29,32.81,25.29,19.87,20.37,35.7975,25.9225,39.451153846153844,3.211244566622392,6,2,23,6.194690265486735
2020-06-11,37.96,39.6,37.29,33.49,13.78,24.49,36.915,27.045,38.567692307692305,2.9036126922614813,6,2,24,-4.141414141414145
2020-06-18,38.01,37.96,39.6,32.81,15.06,20.31,38.215,28.52,37.67923076923077,0.9799489782613484,6,2,25,0.13171759747101497
2020-06-25,39.82,38.01,37.96,37.29,23.99,25.09,38.847500000000004,29.747500000000002,36.862307692307695,1.0001791506169648,6,2,26,4.761904761904767
2020-07-02,40.9,39.82,38.01,39.6,25.29,19.87,39.1725,31.5,36.14269230769231,1.440494706687801,7,3,27,2.7122049221496747
2020-07-09,41.2,40.9,39.82,37.96,33.49,13.78,39.9825,33.785,35.50384615384615,1.4423678448979884,7,3,28,0.7334963325183574
2020-07-16,41.9,41.2,40.9,38.01,32.81,15.06,40.955,36.02166666666667,34.933076923076925,0.864927742644305,7,3,29,1.6990291262135804
2020-07-23,41.27,41.9,41.2,39.82,37.29,23.99,41.3175,37.461666666666666,34.46923076923077,0.4201884497807505,7,3,30,-1.5035799522672977
2020-07-30,42.19,41.27,41.9,40.9,39.6,25.29,41.64,38.87,34.14,0.4832528668608053,7,3,31,2.229222195299241
2020-08-06,42.67,42.19,41.27,41.2,37.96,33.49,42.0075,39.635,33.81307692307692,0.585284830940654,8,3,32,1.137710357904731
2020-08-13,42.93,42.67,42.19,41.9,38.01,32.81,42.265,40.47833333333333,33.41461538461538,0.7307302283761027,8,3,33,0.6093273962971546
2020-08-20,43.39,42.93,42.67,41.27,39.82,37.29,42.795,40.986666666666665,33.209230769230764,0.5012983143757699,8,3,34,1.0715117633356641
2020-08-27,41.51,43.39,42.93,42.19,40.9,39.6,42.625,41.145833333333336,33.00653846153846,0.8007288346641678,8,3,35,-4.33279557501729
2020-09-03,38.05,41.51,43.39,42.67,41.2,37.96,41.47,41.15333333333333,33.20153846153846,2.4163333103407965,9,3,36,-8.335340881715247
2020-09-10,40.16,38.05,41.51,42.93,41.9,38.01,40.777499999999996,41.3325,33.96269230769231,2.2496129296679244,9,3,37,5.545335085413927
2020-09-17,39.93,40.16,38.05,43.39,41.27,39.82,39.9125,41.34166666666666,34.55653846153846,1.4239001603561763,9,3,38,-0.5727091633466075
2020-09-24,40.22,39.93,40.16,41.51,42.19,40.9,39.589999999999996,41.285000000000004,35.32230769230769,1.0342469079781278,9,3,39,0.7262709742048568
2020-10-01,39.95,40.22,39.93,38.05,42.67,41.2,40.065,41.18083333333333,35.893846153846155,0.1466287829714786,10,4,40,-0.67130780706115
2020-10-08,41.04,39.95,40.22,40.16,42.93,41.9,40.285,41.10916666666667,36.70807692307692,0.5204164998624207,10,4,41,2.7284105131414105
2020-10-15,40.03,41.04,39.95,39.93,43.39,41.27,40.31,41.005833333333335,37.7176923076923,0.49966655547713856,10,4,42,-2.4610136452241638
2020-10-22,37.39,40.03,41.04,40.22,41.51,42.19,39.6025,40.60583333333333,38.57653846153846,1.5561785458816464,10,4,43,-6.595053709717713
2020-10-29,39.15,37.39,40.03,39.95,38.05,42.67,39.4025,40.3125,39.159615384615385,1.5480175494253807,10,4,44,4.7071409467772
2020-11-05,41.45,39.15,37.39,41.04,40.16,42.93,39.505,40.189166666666665,39.78115384615384,1.6988133113036028,11,4,45,5.874840357598998
2020-11-12,41.82,41.45,39.15,40.03,39.93,43.39,39.9525,40.05833333333333,40.10153846153845,2.076894717279227,11,4,46,0.8926417370325623
2020-11-19,45.71,41.82,41.45,37.39,40.22,41.51,42.0325,40.40833333333334,40.597692307692306,2.721352298642951,11,4,47,9.301769488283117
2020-11-26,45.28,45.71,41.82,39.15,39.95,38.05,43.565,41.01083333333333,40.905,2.2405728434181253,11,4,48,-0.9407131918617417
2020-12-03,45.52,45.28,45.71,41.45,41.04,40.16,44.5825,41.4575,41.13269230769231,1.8500518010755573,12,4,49,0.5300353356890497
2020-12-10,47.82,45.52,45.28,41.82,40.03,39.93,46.082499999999996,42.115,41.511923076923075,1.171619249868786,12,4,50,5.052724077328641
2020-12-17,48.12,47.82,45.52,45.71,37.39,40.22,46.685,42.77333333333333,41.900769230769235,1.4920567460153233,12,4,51,0.6273525721455453
2020-12-24,48.4,48.12,47.82,45.28,39.15,39.95,47.465,43.4775,42.23076923076923,1.3181173442944798,12,4,52,0.5818786367414841
2020-12-31,50.63,48.4,48.12,45.52,41.45,41.04,48.7425,44.276666666666664,42.605000000000004,1.280426361281049,12,4,53,4.607438016528942
2021-01-07,52.91,50.63,48.4,47.82,41.82,40.03,50.015,45.35,43.05538461538462,2.232972607683213,1,1,1,4.503258937388899
2021-01-14,53.24,52.91,50.63,48.12,45.71,37.39,51.295,46.67083333333334,43.49153846153846,2.251999111899701,1,1,2,0.6237006237006293
2021-01-21,52.85,53.24,52.91,48.4,45.28,39.15,52.4075,47.8125,43.93692307692308,1.1973408036132223,1,1,3,-0.7325319308790434
2021-01-28,55.69,52.85,53.24,50.63,45.52,41.45,53.6725,48.99916666666667,44.45615384615385,1.3558853196333682,1,1,4,5.373699148533584
2021-02-04,58.68,55.69,52.85,52.91,47.82,41.82,55.115,50.40416666666666,45.07192307692307,2.688599387536953,2,1,5,5.369007003052606
2021-02-11,61.14,58.68,55.69,53.24,48.12,45.71,57.089999999999996,51.690000000000005,45.77230769230769,3.59945366224713,2,1,6,4.192229038854811
2021-02-18,63.22,61.14,58.68,52.85,48.4,45.28,59.6825,53.184999999999995,46.535000000000004,3.2446507259381887,2,1,7,3.40202813215571
2021-02-25,61.28,63.22,61.14,55.69,50.63,45.52,61.08,54.498333333333335,47.29538461538462,1.8603942234549855,2,1,8,-3.0686491616576994
2021-03-04,64.44,61.28,63.22,58.68,52.91,47.82,62.519999999999996,55.88333333333333,48.31038461538462,1.5935704147180978,3,1,9,5.156657963446465
2021-03-11,64.6,64.44,61.28,61.14,53.24,48.12,63.385,57.25666666666667,49.25038461538462,1.5326991442109195,3,1,10,0.24829298572315306
2021-03-18,61.18,64.6,64.44,63.22,52.85,48.4,62.875,58.321666666666665,50.067692307692305,1.9010435730579216,3,1,11,-5.294117647058815
2021-03-25,59.16,61.18,64.6,61.28,55.69,50.63,62.345,59.0325,50.79615384615384,2.6442075057248142,3,1,12,-3.301732592350448
2021-04-01,59.77,59.16,61.18,64.44,58.68,52.91,61.177499999999995,59.604166666666664,51.558461538461536,2.433438924649226,4,2,13,1.0311020960108275
2021-04-08,63.15,59.77,59.16,64.6,61.14,53.24,60.815,60.43,52.40884615384615,1.7716752900380166,4,2,14,5.655010875020916
2021-04-15,61.35,63.15,59.77,61.18,63.22,52.85,60.8575,61.13833333333333,53.22884615384615,1.7853361028103263,4,2,15,-2.8503562945368155
2021-04-22,63.86,61.35,63.15,59.16,61.28,55.69,62.0325,61.81916666666666,54.24692307692308,1.8414916960618581,4,2,16,4.091279543602289
2021-04-29,65.63,63.86,61.35,59.77,64.44,58.68,63.4975,62.39833333333333,55.26538461538461,1.7712025105367393,4,2,17,2.7716880676479816
2021-05-06,66.08,65.63,63.86,63.15,64.6,61.14,64.23,62.809999999999995,56.21269230769231,2.145833171520661,5,2,18,0.6856620447965867
2021-05-13,63.36,66.08,65.63,61.35,61.18,63.22,64.73249999999999,62.821666666666665,57.04115384615385,1.3249245261517701,5,2,19,-4.1162227602905554
2021-05-20,66.21,63.36,66.08,63.86,59.16,61.28,65.32,63.232499999999995,57.82961538461538,1.3300877164051679,5,2,20,4.498106060606055
2021-05-27,68.83,66.21,63.36,65.63,59.77,64.44,66.12,63.59833333333333,58.73538461538461,2.2339352422721173,5,2,21,3.9571061773146177
2021-06-03,69.96,68.83,66.21,66.08,63.15,64.6,67.09,64.045,59.675384615384615,2.941190235261718,6,2,22,1.6417259915734395
2021-06-10,72.15,69.96,68.83,63.36,61.35,61.18,69.2875,64.95916666666666,60.61115384615385,2.471603730374123,6,2,23,3.130360205831928
2021-06-17,73.08,72.15,69.96,66.21,63.86,59.16,71.005,66.11916666666667,61.57115384615384,1.9527160571879238,6,2,24,1.2889812889812724
2021-06-24,73.47,73.08,72.15,68.83,65.63,59.77,72.16499999999999,67.26083333333332,62.535384615384615,1.5708278072404176,6,2,25,0.5336617405582889
2021-07-01,72.2,73.47,73.08,69.96,66.08,63.15,72.72500000000001,68.015,63.365,0.6550572494063556,7,3,26,-1.728596706138552
2021-07-08,73.13,72.2,73.47,72.15,63.36,61.35,72.97,68.99666666666666,64.1426923076923,0.5417871660838742,7,3,27,1.2880886426592797
2021-07-15,70.3,73.13,72.2,73.08,66.21,63.86,72.275,69.53333333333332,64.79884615384616,1.4218884156875378,7,3,28,-3.8698208669492695
2021-07-22,72.39,70.3,73.13,73.47,68.83,65.63,72.005,70.09666666666668,65.55038461538462,1.2053906697276076,7,3,29,2.972972972972987
2021-07-29,68.15,72.39,70.3,72.2,69.96,66.08,70.9925,70.26916666666666,66.02961538461538,2.2421176745804803,7,3,30,-5.857162591518161
2021-08-05,69.25,68.15,72.39,73.13,72.15,63.36,70.02250000000001,70.76,66.43615384615386,1.8060154115250582,8,3,31,1.614086573734408
2021-08-12,65.46,69.25,68.15,70.3,73.08,66.21,68.8125,70.69749999999999,66.60230769230769,2.867523612224641,8,3,32,-5.472924187725637
2021-08-19,68.36,65.46,69.25,72.39,73.47,68.83,67.805,70.65833333333333,66.8,1.634431603544699,8,3,33,4.430186373357792
2021-08-26,68.59,68.36,65.46,68.15,72.2,69.96,67.91499999999999,70.54416666666667,67.08115384615384,1.6795733585246333,8,3,34,0.33645406670568256
2021-09-02,69.3,68.59,68.36,69.25,73.13,72.15,67.9275,70.30666666666667,67.26807692307692,1.6929535335223214,9,3,35,1.0351363172474093
2021-09-09,72.61,69.3,68.59,65.46,70.3,73.08,69.715,70.2675,67.57615384615384,1.971031878652907,9,3,36,4.77633477633479
2021-09-16,72.23,72.61,69.3,68.36,72.39,73.47,70.6825,70.16416666666667,68.00115384615384,2.033049843625628,9,3,37,-0.5233438920258848
2021-09-23,74.83,72.23,72.61,68.59,68.15,72.2,72.2425,70.38333333333334,68.60384615384615,2.2721997418067073,9,3,38,3.599612349439285
2021-09-30,77.43,74.83,72.23,69.3,69.25,73.13,74.275,70.74166666666666,69.28307692307693,2.3955723046209307,9,3,39,3.474542295870653
2021-10-07,80.44,77.43,74.83,72.61,65.46,70.3,76.2325,71.58666666666666,69.94807692307693,3.517767995002964,10,4,40,3.8873821516208107
2021-10-14,83.87,80.44,77.43,72.23,68.36,72.39,79.1425,72.54333333333334,70.81423076923078,3.8971389077973266,10,4,41,4.2640477374440655
2021-10-21,82.66,83.87,80.44,74.83,68.59,68.15,81.10000000000001,73.7525,71.53730769230769,2.8290752317087864,10,4,42,-1.4427089543340932
2021-10-28,80.86,82.66,83.87,77.43,69.3,69.25,81.95750000000001,74.72,72.12307692307692,1.5977562392310218,10,4,43,-2.1775949673360717
2021-11-04,81.34,80.86,82.66,80.44,72.61,65.46,82.1825,76.04333333333334,72.71000000000001,1.3582433508034193,11,4,44,0.5936186000494725
2021-11-11,78.36,81.34,80.86,83.87,72.23,68.36,80.805,76.87666666666668,73.28692307692307,1.7989163404676245,11,4,45,-3.663634128350135
2021-11-18,78.39,78.36,81.34,82.66,74.83,68.59,79.7375,77.69333333333334,73.75538461538461,1.5854836275832536,11,4,46,0.03828483920367276
2021-11-25,65.57,78.39,78.36,80.86,77.43,69.3,75.91499999999999,77.3825,73.63000000000001,7.0368861484798195,11,4,47,-16.354126801888004
2021-12-02,72.36,65.57,78.39,81.34,80.44,72.61,73.67,77.36166666666666,73.7223076923077,6.099196668414619,12,4,48,10.355345432362363
2021-12-09,70.87,72.36,65.57,78.36,83.87,72.23,71.7975,77.24833333333333,73.67307692307692,5.273186102032265,12,4,49,-2.059148700939739
2021-12-16,72.76,70.87,72.36,78.39,82.66,74.83,70.39,77.07583333333334,73.66076923076923,3.3146442745287032,12,4,50,2.666854804571761
2021-12-23,76.56,72.76,70.87,65.57,80.86,77.43,73.1375,77.00333333333334,73.77961538461538,2.4222630603081017,12,4,51,5.222649807586577
2021-12-30,77.85,76.56,72.76,72.36,81.34,80.44,74.50999999999999,76.78750000000001,73.99692307692307,3.249112699389396,12,4,52,1.6849529780564199
2022-01-06,82.64,77.85,76.56,70.87,78.36,83.87,77.4525,76.685,74.36269230769231,4.077755714442368,1,1,1,6.1528580603725125
2022-01-13,86.96,82.64,77.85,72.76,78.39,82.66,81.0025,77.04333333333334,75.00346153846155,4.755602835954107,1,1,2,5.227492739593398
2022-01-20,87.35,86.96,82.64,76.56,65.57,80.86,83.69999999999999,77.58416666666666,75.57884615384616,4.445829506402818,1,1,3,0.4484820607175699
2022-01-27,88.26,87.35,86.96,77.85,72.36,81.34,86.3025,78.16083333333333,76.35230769230769,2.5016844325378846,1,1,4,1.0417859187178191
2022-02-03,89.66,88.26,87.35,82.64,70.87,78.36,88.05749999999999,79.10249999999999,77.13730769230769,1.1991768009775554,2,1,5,1.586222524359826
2022-02-10,93.66,89.66,88.26,86.96,72.76,78.39,89.7325,80.375,78.22192307692308,2.785382977857158,2,1,6,4.4612982377872035
2022-02-17,92.1,93.66,89.66,87.35,76.56,65.57,90.92,82.58583333333333,79.13499999999999,2.4195867415745367,2,1,7,-1.6655989750160138
2022-02-24,110.6,92.1,93.66,88.26,77.85,72.36,96.505,85.7725,80.75076923076924,9.539760653881084,2,1,8,20.086862106406087
2022-03-03,108.7,110.6,92.1,89.66,82.64,70.87,101.265,88.925,82.26615384615386,9.734041640894697,3,1,9,-1.717902350813738
2022-03-10,95.04,108.7,110.6,93.66,86.96,72.76,101.61,90.78166666666668,83.12884615384615,9.39313934032025,3,1,10,-12.566697332106713
2022-03-17,114.93,95.04,108.7,92.1,87.35,76.56,107.31750000000001,93.97916666666667,84.77115384615384,8.590174134828295,3,1,11,20.928030303030297
2022-03-24,107.82,114.93,95.04,110.6,88.26,77.85,106.6225,96.47666666666667,86.03999999999999,8.345035949593402,3,1,12,-6.186374314800325
2022-03-31,96.23,107.82,114.93,108.7,89.66,82.64,103.505,97.60916666666667,86.76307692307692,9.552167293342677,3,1,13,-10.749397143387117
2022-04-07,104.25,96.23,107.82,95.04,93.66,86.96,105.8075,99.05,87.67884615384615,7.7765561143739,4,2,14,8.334199314143188
2022-04-14,102.75,104.25,96.23,114.93,92.1,87.35,102.76249999999999,100.33333333333333,88.40499999999999,4.8464652067259655,4,2,15,-1.4388489208633115
2022-04-21,102.02,102.75,104.25,107.82,110.6,88.26,101.3125,101.48,89.14961538461537,3.5131977361569606,4,2,16,-0.7104622871046296
2022-04-28,107.81,102.02,102.75,96.23,108.7,89.66,104.2075,102.99249999999999,90.18615384615383,2.5748317097121314,4,2,17,5.67535777298569
2022-05-05,105.71,107.81,102.02,104.25,95.04,93.66,104.5725,103.99666666666667,91.12346153846154,2.6840314826778484,5,2,18,-1.9478712549856336
2022-05-12,109.59,105.71,107.81,102.75,114.93,92.1,106.2825,105.45416666666665,92.32461538461538,3.2542011308470578,5,2,19,3.6704190710434403
2022-05-19,110.33,109.59,105.71,102.02,107.82,110.6,108.36,105.43166666666667,93.55307692307693,2.0590288973219213,5,2,20,0.6752440916141911
2022-05-26,115.26,110.33,109.59,107.81,96.23,108.7,110.2225,105.97833333333334,95.46423076923075,3.922187952322085,5,2,21,4.4684129429892305
2022-06-02,122.11,115.26,110.33,105.71,104.25,95.04,114.3225,108.23416666666667,97.3776923076923,5.769479323706327,6,2,22,5.9430851986812305
2022-06-09,115.31,122.11,115.26,109.59,102.75,114.93,115.75250000000001,108.26583333333333,99.08692307692307,4.839410260215101,6,2,23,-5.568749488166402
2022-06-16,106.19,115.31,122.11,110.33,102.02,107.82,114.7175,108.13,100.3726923076923,6.53229604860917,6,2,24,-7.909114560749286
2022-06-23,109.78,106.19,115.31,115.26,107.81,96.23,113.3475,109.25916666666666,101.65038461538462,6.942374113611374,6,2,25,3.380732649025342
2022-06-30,98.53,109.78,106.19,122.11,105.71,104.25,107.4525,108.78250000000001,102.44576923076922,7.032365059732032,6,2,26,-10.247768263800328
2022-07-07,96.3,98.53,109.78,115.31,109.59,102.75,102.69999999999999,108.245,102.97115384615384,6.341803108475705,7,3,27,-2.263270070029433
2022-07-14,102.26,96.3,98.53,106.19,110.33,102.02,101.7175,108.265,103.55961538461537,5.910659156699181,7,3,28,6.1889927310488035
